400 527
168 169 6283
169 170 532
170 171 3599
171 172 766
172 173 692
173 174 8654
174 175 8076
175 176 9411
176 177 7601
177 178 40
178 179 4001
179 180 467
180 181 1110
181 182 3579
182 183 2918
183 184 8077
184 185 7779
185 186 9725
186 187 2645
187 188 7906
188 189 3785
189 190 9226
190 191 3118
191 192 1678
192 193 3341
193 194 689
194 195 6095
195 196 4632
196 197 8623
197 198 9584
198 199 8442
199 200 794
200 201 2045
201 202 8901
202 203 3294
203 204 8465
204 205 6631
205 206 4034
206 207 3658
207 208 4235
208 209 8172
209 210 9527
210 211 4007
211 212 9991
212 213 923
213 214 8364
214 215 7049
215 216 3298
216 217 3329
217 218 7137
218 219 3203
219 220 6178
220 221 4665
221 222 5769
222 223 1821
223 224 4679
224 225 5369
225 226 6533
226 227 9197
227 228 5467
228 229 7925
229 230 4997
230 231 6942
231 232 9600
232 233 9680
233 234 912
234 235 7847
235 236 8950
236 237 6954
237 238 119
238 239 4327
239 240 8924
240 241 7946
241 242 8053
242 243 6485
243 244 8244
244 245 4772
245 246 59
246 247 6706
247 248 2716
248 249 6584
249 250 5351
250 251 3670
251 252 4122
252 253 9368
253 254 4348
254 255 3968
255 256 9581
256 257 4036
257 258 8586
258 259 2755
259 260 728
260 261 1153
261 262 7808
262 263 3174
263 264 6373
264 265 2627
265 266 6913
266 267 8074
267 268 3081
268 269 178
269 270 3479
270 271 941
271 272 1234
272 273 4490
273 274 532
274 275 2514
275 276 7136
276 277 2126
277 278 1015
278 279 2713
279 280 1820
280 281 5173
281 282 7499
282 283 8215
283 284 1660
284 285 6120
285 286 999
286 287 518
287 288 9319
288 289 6735
289 290 1563
290 291 9751
291 292 3132
292 293 6315
293 294 4702
294 295 4788
295 296 1177
296 297 8320
297 298 7568
298 299 8153
299 300 6868
300 301 7345
301 302 2272
302 303 2950
303 304 5905
304 305 268
305 306 2467
306 307 8840
307 308 9636
308 309 8759
309 310 7131
310 311 7190
311 312 2459
312 313 2261
313 314 1960
314 315 5383
315 316 4042
316 317 5463
317 318 1753
318 319 6580
319 320 7471
320 321 1299
321 322 6809
322 323 163
323 324 4463
324 325 5168
325 326 2348
326 327 1317
327 328 8770
328 329 9814
329 330 6466
330 331 9314
331 332 4551
332 333 9651
333 334 4614
334 335 8874
335 336 8546
336 337 3942
337 338 1205
338 339 2666
339 340 3910
340 341 8785
341 342 6130
342 343 5987
343 344 8162
344 345 4492
345 346 6813
346 347 5499
347 348 1384
348 349 7715
349 350 229
350 351 2890
351 352 4275
352 353 9915
353 354 6168
354 355 2955
355 356 3409
356 357 6183
357 358 2340
358 359 8779
359 360 1695
360 361 9142
361 362 4378
362 363 7637
363 364 1680
364 365 9251
365 366 5553
366 367 7823
367 368 5320
368 369 1247
369 370 5280
370 371 7611
371 372 6924
372 373 9107
373 374 2825
374 375 602
375 376 6400
376 377 5484
377 378 514
378 379 4474
379 380 5789
380 381 8574
381 382 9719
382 383 2205
383 384 5439
384 385 3780
385 386 1813
386 387 6772
387 388 2826
388 389 980
389 390 6092
390 391 7461
391 392 5713
392 393 8565
393 394 8076
394 395 7082
395 396 5265
396 397 2669
397 398 6991
398 399 2939
399 400 943
1 380 8027
4 68 3050
6 68 5189
9 98 2273
11 79 4277
14 362 5155
15 64 984
20 362 6269
25 328 2625
28 80 3677
30 326 3092
31 101 1754
33 84 7279
35 41 2598
43 85 3952
45 180 4992
49 207 9311
54 170 2148
57 369 5708
58 149 378
65 278 7169
67 234 50
69 176 2643
77 173 9654
79 97 1625
81 323 6248
88 330 9090
91 363 9146
95 353 7643
101 243 1723
106 399 8939
110 142 948
113 379 7998
114 247 8318
121 301 4923
123 200 6943
131 355 6451
133 170 9751
134 145 5188
136 303 7262
143 373 2433
144 336 4737
145 312 7841
147 205 6426
148 242 1426
152 305 3396
153 394 8229
155 327 5062
157 171 1774
158 360 1499
159 225 1877
162 217 3688
163 399 2986
167 298 2733
168 331 3860
171 176 6305
172 178 926
175 313 4474
176 193 95
179 344 8307
180 184 8797
181 230 7439
183 295 4173
185 211 824
186 280 2161
190 277 8695
195 221 2248
196 396 8648
197 223 4434
199 328 3003
201 351 5572
202 216 4528
211 379 5928
226 295 7732
228 352 9679
233 283 9086
235 266 2912
241 331 8368
246 324 450
248 253 8769
249 353 8965
250 392 1966
251 279 3258
255 309 3123
256 282 637
261 278 3737
262 301 4830
267 325 4027
269 364 7387
274 363 3688
279 346 9017
283 292 5466
284 353 283
286 333 8589
288 341 9452
289 367 431
291 386 145
294 376 7537
299 380 4737
300 309 1522
305 324 2592
307 375 5847
311 346 5941
312 332 1496
333 374 6945
335 370 5902
337 356 9134
339 398 3788
340 374 9106
341 399 3925
342 358 3856
349 384 1129
356 398 2051
360 379 961
361 391 4517
362 396 2548
367 375 6720
374 383 8318
379 400 9438
381 393 582
384 387 8403
385 399 1636
387 397 7867
389 400 4566
390 393 114
391 400 1342
392 395 9374
395 399 6469
