350 462
194 195 6805
195 196 9131
196 197 8893
197 198 4035
198 199 1746
199 200 9650
200 201 541
201 202 1861
202 203 4661
203 204 466
204 205 2175
205 206 4683
206 207 2129
207 208 5739
208 209 7378
209 210 6293
210 211 6568
211 212 1193
212 213 219
213 214 4472
214 215 3884
215 216 2079
216 217 7930
217 218 9220
218 219 6177
219 220 2693
220 221 8512
221 222 8215
222 223 2091
223 224 6242
224 225 8664
225 226 9468
226 227 2647
227 228 4832
228 229 3575
229 230 4200
230 231 9858
231 232 7904
232 233 2660
233 234 9646
234 235 6618
235 236 6421
236 237 6712
237 238 4577
238 239 5240
239 240 886
240 241 1573
241 242 1695
242 243 3634
243 244 8315
244 245 6304
245 246 179
246 247 5797
247 248 9197
248 249 2216
249 250 2488
250 251 8230
251 252 5845
252 253 4771
253 254 6599
254 255 2775
255 256 4172
256 257 3739
257 258 607
258 259 9387
259 260 3533
260 261 6815
261 262 5756
262 263 205
263 264 8216
264 265 2440
265 266 8375
266 267 18
267 268 4264
268 269 7869
269 270 2438
270 271 1578
271 272 6345
272 273 8284
273 274 9670
274 275 4443
275 276 3525
276 277 492
277 278 1038
278 279 3093
279 280 8804
280 281 7011
281 282 1631
282 283 802
283 284 7810
284 285 8282
285 286 516
286 287 3802
287 288 3893
288 289 6691
289 290 7430
290 291 815
291 292 3366
292 293 7850
293 294 4642
294 295 3593
295 296 6446
296 297 4175
297 298 4258
298 299 1742
299 300 4908
300 301 8523
301 302 1549
302 303 7040
303 304 7706
304 305 5772
305 306 4172
306 307 7385
307 308 3927
308 309 2796
309 310 2157
310 311 9925
311 312 4101
312 313 178
313 314 5428
314 315 8457
315 316 3146
316 317 1197
317 318 9980
318 319 9046
319 320 8202
320 321 5836
321 322 1576
322 323 8146
323 324 4185
324 325 320
325 326 6860
326 327 1744
327 328 4720
328 329 4959
329 330 7422
330 331 5270
331 332 361
332 333 2633
333 334 5296
334 335 8661
335 336 6025
336 337 181
337 338 8693
338 339 3261
339 340 3727
340 341 1230
341 342 2825
342 343 9932
343 344 2472
344 345 7141
345 346 6920
346 347 4788
347 348 1595
348 349 9982
349 350 2158
3 31 4121
4 106 6182
5 283 7044
7 203 3752
8 14 6533
9 277 4537
21 28 9639
23 41 9623
25 336 7352
28 334 9582
29 180 5361
31 253 3984
32 303 2899
35 228 8860
36 286 1819
38 322 4680
42 301 7212
43 186 4701
44 252 2418
46 329 9551
49 338 4542
55 304 929
56 144 9956
57 134 4651
59 181 3845
60 280 7251
64 83 2262
69 185 7222
70 219 7202
79 148 660
80 230 1220
81 135 1334
87 165 9614
93 322 2133
96 238 6625
97 203 6969
99 239 8819
100 139 9050
101 298 3735
103 270 6415
105 119 8024
115 347 4016
116 315 5808
119 244 1286
127 177 8592
128 266 7605
129 200 153
131 214 3070
133 194 2349
135 307 5175
140 198 7311
142 198 5607
144 248 4813
148 251 9746
152 243 4899
155 258 2319
161 292 8982
164 240 5342
171 304 3872
173 332 8115
176 303 8146
179 224 6417
186 334 7968
187 316 623
190 239 7386
194 262 9084
195 331 8555
197 229 3719
200 318 1067
204 328 340
207 321 7659
213 285 2382
214 279 6418
216 251 6059
217 282 25
219 307 259
220 309 1871
223 314 1917
228 334 489
241 343 4493
244 286 2875
247 295 9044
249 259 9132
250 311 3000
251 335 5736
256 334 7155
258 345 6448
263 319 4633
268 326 6674
269 299 5455
271 348 2435
281 339 3709
283 342 9762
287 345 2132
292 345 2863
295 346 2217
298 343 8846
299 325 5754
300 337 2808
302 321 2540
305 317 4109
310 339 1865
312 321 162
323 348 7988
325 338 3157
327 330 9778
331 346 7564
334 345 6436
338 350 7422
340 344 2348
345 347 469
346 350 6040
348 350 672
