500 670
149 240 9653
151 454 93
153 355 8288
158 255 2306
162 485 8972
165 378 2155
181 225 748
184 395 8698
185 315 2520
186 467 9277
187 406 2101
188 328 9859
191 425 3281
196 446 4178
197 372 5726
199 254 5742
201 236 3521
204 337 6959
205 454 8895
209 479 2424
213 253 8274
214 362 8454
218 369 8516
219 323 2555
220 306 3167
223 408 5550
224 444 2266
226 418 7835
229 352 2809
233 238 4589
234 457 9708
235 449 9328
239 430 4241
241 464 7507
242 252 7650
249 320 8706
255 349 2866
262 324 460
265 495 7913
270 283 2307
272 373 7346
273 367 1084
274 425 4489
283 333 8629
284 421 9740
286 301 4811
290 315 1536
291 445 2416
298 367 1111
304 318 399
306 314 2621
309 341 4974
314 336 7711
316 466 8045
318 417 6987
322 472 4656
324 417 8417
325 373 3491
327 491 6838
330 401 7932
331 484 9324
332 394 8999
335 412 8893
336 485 6881
343 406 845
344 389 1459
346 439 3716
347 473 3268
348 458 8625
350 487 3464
352 413 3143
354 480 5929
356 445 2731
357 440 6278
358 363 1557
365 460 3056
366 459 6004
370 442 2743
372 472 7318
374 409 6838
378 400 6389
379 479 5650
383 447 9008
386 479 1886
387 405 1059
388 443 5463
390 440 5894
393 485 6390
394 475 581
399 422 7297
401 460 7956
404 487 3341
405 421 5912
406 425 442
407 431 3713
411 486 372
412 445 4953
418 448 9021
419 477 7261
423 425 6958
425 461 5799
430 457 7045
433 499 1220
434 442 8733
436 480 6650
438 477 5133
445 454 3312
446 480 1479
447 477 7801
454 492 4986
455 467 8590
457 483 1617
458 460 879
459 483 6979
460 495 1293
461 476 8699
463 470 4894
464 468 8504
467 472 1760
481 489 9883
482 484 8104
485 491 9868
489 499 2295
490 492 3275
491 498 4483
